20220531084720060,31.97754850,118.76438200,45.40,5.82,60349
20220531084720060,31.97754850,118.76438200,45.20,5.82,60381
20220531084720080,31.97755100,118.76438050,45.20,5.41,60555
20220531084720080,31.97755100,118.76438050,45.30,5.41,60587
20220531084721000,31.97755200,118.76437800,45.30,4.67,60769
20220531084721000,31.97755200,118.76437800,45.10,4.67,60801
20220531084721020,31.97755367,118.76437500,45.10,5.69,60962
20220531084721020,31.97755367,118.76437500,45.10,5.69,60994
20220531084721040,31.97755433,118.76437283,45.10,4.33,61169
20220531084721060,31.97755583,118.76436933,45.10,5.39,61357
20220531084721060,31.97755583,118.76436933,44.90,5.39,61390
20220531084721080,31.97755717,118.76436667,44.90,5.33,61557
20220531084721080,31.97755717,118.76436667,44.90,5.33,61589
20220531084722000,31.97755717,118.76436350,44.90,4.26,61765
20220531084722000,31.97755717,118.76436350,44.50,4.26,61797
20220531084722020,31.97755917,118.76435967,44.50,6.87,61958
20220531084722020,31.97755917,118.76435967,44.60,6.87,61990
20220531084722040,31.97755950,118.76435767,44.60,4.89,62153
20220531084722040,31.97755950,118.76435767,44.70,4.89,62186
20220531084722060,31.97755983,118.76435300,44.70,5.94,62357
20220531084722060,31.97755983,118.76435300,44.40,5.94,62389
20220531084722080,31.97756050,118.76435050,44.40,5.35,62548
20220531084722080,31.97756050,118.76435050,44.50,5.35,62580
20220531084723000,31.97756167,118.76434767,44.50,5.32,62758
20220531084723000,31.97756167,118.76434767,44.40,5.32,62790
20220531084723020,31.97756233,118.76434417,44.40,5.33,62956
20220531084723020,31.97756233,118.76434417,44.20,5.33,62988
20220531084723040,31.97756333,118.76434217,44.20,4.67,63158
20220531084723040,31.97756333,118.76434217,44.30,4.67,63190
20220531084723060,31.97756367,118.76433750,44.30,6.37,63386
20220531084723080,31.97756533,118.76433567,44.30,5.44,63558
20220531084723080,31.97756533,118.76433567,44.40,5.44,63590
20220531084724000,31.97756633,118.76433367,44.40,4.46,63774
20220531084724000,31.97756633,118.76433367,44.40,4.46,63806
20220531084724020,31.97756650,118.76433033,44.40,4.76,63939
20220531084724020,31.97756650,118.76433033,44.30,4.76,63971
20220531084724040,31.97756650,118.76432833,44.30,4.07,64149
20220531084724040,31.97756650,118.76432833,44.30,4.07,64181
20220531084724060,31.97756717,118.76432433,44.30,5.37,64349
20220531084724060,31.97756717,118.76432433,44.10,5.37,64381
20220531084724080,31.97756650,118.76432167,44.10,5.06,64556
20220531084724080,31.97756650,118.76432167,44.20,5.06,64588
20220531084725000,31.97756717,118.76431917,44.20,4.22,64759
20220531084725000,31.97756717,118.76431917,44.00,4.22,64791
20220531084725020,31.97756750,118.76431717,44.00,3.98,64958
20220531084725040,31.97756817,118.76431533,44.00,3.94,65155
20220531084725040,31.97756817,118.76431533,44.10,3.94,65187
20220531084725060,31.97756867,118.76431233,44.10,5.13,65358
20220531084725080,31.97756883,118.76430900,44.10,5.54,65559
20220531084725080,31.97756883,118.76430900,44.30,5.54,65591
20220531084726000,31.97756933,118.76430600,44.30,5.30,65758
20220531084726000,31.97756933,118.76430600,44.20,5.30,65790
20220531084726020,31.97756967,118.76430483,44.20,4.02,65968
20220531084726020,31.97756967,118.76430483,44.30,4.02,66000
20220531084726040,31.97757000,118.76430217,44.30,4.19,66167
20220531084726060,31.97756950,118.76429817,44.30,5.50,66369
20220531084726060,31.97756950,118.76429817,44.30,5.50,66401
20220531084726080,31.97756917,118.76429517,44.30,5.11,66559
20220531084726080,31.97756917,118.76429517,44.30,5.11,66591
20220531084727000,31.97757017,118.76429300,44.30,3.48,66762
20220531084727020,31.97756983,118.76429033,44.30,4.32,66961
20220531084727040,31.97757083,118.76428933,44.30,3.02,67162
20220531084727060,31.97757033,118.76428700,44.30,3.98,67359
20220531084727060,31.97757033,118.76428700,44.20,3.98,67391
20220531084727080,31.97757117,118.76428517,44.20,3.67,67557
20220531084727080,31.97757117,118.76428517,44.10,3.67,67589
20220531084728000,31.97757117,118.76428217,44.10,4.70,67756
20220531084728020,31.97757033,118.76427933,44.10,4.67,67957
20220531084728020,31.97757033,118.76427933,44.10,4.67,67989
20220531084728040,31.97756917,118.76427717,44.10,4.91,68159
20220531084728040,31.97756917,118.76427717,44.20,4.91,68191
20220531084728060,31.97756817,118.76427283,44.20,6.69,68358
20220531084728060,31.97756817,118.76427283,44.40,6.69,68390
20220531084728080,31.97756833,118.76427033,44.70,6.69,68590
20220531084729000,31.97756850,118.76426750,44.70,5.56,68758
20220531084729000,31.97756850,118.76426750,44.60,5.56,68790
20220531084729020,31.97756817,118.76426533,44.60,5.19,68958
20220531084729020,31.97756817,118.76426533,44.90,5.19,68990
20220531084729040,31.97756917,118.76426433,44.90,3.06,69156
20220531084729060,31.97756867,118.76426033,44.90,4.69,69358
20220531084729080,31.97756900,118.76425850,44.90,4.52,69554
20220531084730000,31.97756900,118.76425433,44.90,5.35,69769
20220531084730000,31.97756900,118.76425433,44.70,5.35,69801
20220531084730020,31.97756750,118.76424800,44.70,4.91,69958
20220531084730020,31.97756750,118.76424800,44.10,4.91,69990
