2022-05-2907:32:58.050,32.10562517,118.86337967,37.10,30.52
2022-05-2907:32:58.050,32.10562517,118.86337967,36.80,30.52
2022-05-2907:32:58.070,32.10561033,118.86338567,36.80,31.17
2022-05-2907:32:58.070,32.10561033,118.86338567,36.50,31.17
2022-05-2907:32:58.090,32.10559717,118.86339617,36.50,31.60
2022-05-2907:32:59.010,32.10558600,118.86341067,36.50,32.80
2022-05-2907:32:59.010,32.10558600,118.86341067,36.10,32.80
2022-05-2907:32:59.030,32.10557567,118.86342733,36.10,34.67
2022-05-2907:32:59.030,32.10557567,118.86342733,36.00,34.67
2022-05-2907:32:59.050,32.10556750,118.86344733,36.00,37.48
2022-05-2907:32:59.050,32.10556750,118.86344733,36.10,37.48
2022-05-2907:32:59.070,32.10556050,118.86346817,36.10,37.85
2022-05-2907:32:59.070,32.10556050,118.86346817,36.20,37.85
2022-05-2907:32:59.090,32.10555483,118.86348900,36.20,36.63
2022-05-2907:33:00.010,32.10555067,118.86351083,36.20,38.34
2022-05-2907:33:00.010,32.10555067,118.86351083,36.30,38.34
2022-05-2907:33:00.030,32.10554883,118.86353350,36.30,38.43
2022-05-2907:33:00.050,32.10554917,118.86355700,36.30,39.73
2022-05-2907:33:00.050,32.10554917,118.86355700,36.30,39.73
2022-05-2907:33:00.070,32.10554950,118.86358133,36.30,41.23
2022-05-2907:33:00.070,32.10554950,118.86358133,36.30,41.23
2022-05-2907:33:00.090,32.10554983,118.86360650,36.30,42.67
2022-05-2907:33:00.090,32.10554983,118.86360650,36.30,42.67
2022-05-2907:33:01.010,32.10555067,118.86363183,36.30,43.11
2022-05-2907:33:01.010,32.10555067,118.86363183,36.30,43.11
2022-05-2907:33:01.030,32.10555233,118.86365667,36.30,42.19
2022-05-2907:33:01.030,32.10555233,118.86365667,36.30,42.19
2022-05-2907:33:01.050,32.10555500,118.86368250,36.30,44.45
2022-05-2907:33:01.050,32.10555500,118.86368250,36.40,44.45
2022-05-2907:33:01.070,32.10555767,118.86370933,36.40,45.84
2022-05-2907:33:01.070,32.10555767,118.86370933,36.30,45.84
2022-05-2907:33:01.090,32.10556083,118.86373600,36.30,45.47
2022-05-2907:33:01.090,32.10556083,118.86373600,36.20,45.47
2022-05-2907:33:02.010,32.10556500,118.86376333,36.20,47.13
2022-05-2907:33:02.010,32.10556500,118.86376333,36.20,47.13
2022-05-2907:33:02.030,32.10556950,118.86379133,36.20,48.13
2022-05-2907:33:02.030,32.10556950,118.86379133,36.20,48.13
2022-05-2907:33:02.050,32.10557400,118.86381983,36.20,49.32
2022-05-2907:33:02.050,32.10557400,118.86381983,36.20,49.32
2022-05-2907:33:02.070,32.10557800,118.86384883,36.20,49.84
2022-05-2907:33:02.070,32.10557800,118.86384883,36.20,49.84
2022-05-2907:33:02.090,32.10558133,118.86387833,36.20,50.26
2022-05-2907:33:02.090,32.10558133,118.86387833,36.20,50.26
2022-05-2907:33:03.010,32.10558483,118.86390800,36.20,50.74
2022-05-2907:33:03.010,32.10558483,118.86390800,36.20,50.74
2022-05-2907:33:03.030,32.10559033,118.86393650,36.20,49.02
